	0	1
2010	-2.8843	-0.95836
2011	-2.4561	-0.43346
2012	-3.1882	-0.76958
2013	-3.2803	-0.66368
2014	-2.8291	-1.672
2015	-3.6625	-1.0965
2016	-4.1367	-1.4787
2017	-4.1045	-1.2254
2018	-3.8835	-0.80181
2019	-3.7316	-1.6306
2020	-4.6064	-0.74195
2021	-4.3347	-0.84786
2022	-3.8052	-1.4648
2023	-3.9802	-0.86627
2024	-3.8973	-1.4142
2025	-4.3624	-0.6867
2026	-4.5972	-1.4326
2027	-4.0032	-2.0312
2028	-3.727	-0.94915
2029	-4.6985	-1.7181
2030	-4.367	-1.5569
2031	-3.994	-1.0689
2032	-4.1413	-1.6444
2033	-4.3117	-0.64066
2034	-4.0262	-0.8893
2035	-3.8881	-1.0689
2036	-4.7768	-1.7779
2037	-4.4913	-0.62684
2038	-4.4729	-1.3543
2039	-3.6901	-1.2715
2040	-3.5934	-1.2853
2041	-4.0631	-0.10194
2042	-3.7131	-1.1379
2043	-5.1727	-2.3259
2044	-4.7353	-0.69131
2045	-2.9212	-0.53015
2046	-4.5511	-1.7043
2047	-4.634	-1.2899
2048	-4.0493	-0.65447
2049	-3.8835	-0.1572
2050	-3.6164	-1.2991
2051	-5.1958	-1.9851
2052	-3.9618	-0.63605
2053	-2.7646	-0.73735
2054	-4.2196	-1.3543
2055	-4.2749	-1.7319
2056	-3.6349	-1.0274
2057	-3.948	-0.66368
2058	-4.215	-0.25849
2059	-4.7215	-0.788
2060	-4.2565	-0.1618
2061	-2.9718	-1.2438
2062	-5.03	-1.8102
2063	-4.1137	-0.76958
2064	-4.1413	-0.91232
2065	-4.7169	-2.2706
2066	-4.0354	-1.9529
2067	-4.0861	-0.29993
2068	-4.832	-1.1195
2069	-3.0731	-0.85246
2070	-4.2933	-1.184
2071	-3.6026	-1.5109
2072	-4.0401	-0.64066
2073	-4.0262	-1.4234
2074	-3.6855	-0.44267
2075	-4.3209	-2.1003
2076	-2.9672	-0.87548
2077	-4.1966	-1.4188
2078	-3.5888	-1.1517
2079	-5.0622	-1.4741
2080	-4.2242	-0.88009
2081	-3.8927	-1.2208
2082	-3.5013	-0.29993
2083	-4.436	-1.58
2084	-3.6993	-1.2853
2085	-3.7131	-0.63605
2086	-4.7445	-2.1463
2087	-3.0823	-1.4004
2088	-4.6432	-1.5339
2089	-4.3854	-0.17561
2090	-4.0907	-1.4142
2091	-4.2196	-1.9391
2092	-3.3816	-1.2208
2093	-3.598	-1.0873
2094	-4.169	-0.79721
2095	-4.2979	-2.3995
2096	-3.8421	-1.5431
2097	-4.4268	-1.1379
2098	-3.8513	-0.8939
2099	-4.1782	-1.2392
2100	-3.9342	-1.801
2101	-4.146	-1.9575
2102	-4.1874	-0.84325
2103	-3.7822	-1.0458
2104	-4.1183	-2.243
2105	-3.9295	-1.824
2106	-4.0262	-0.95836
2107	-4.4544	-0.85706
2108	-4.1828	-0.98599
2109	-3.9434	-1.9299
2110	-4.9379	-0.92613
2111	-3.3448	-1.2162
2112	-4.7952	-0.96757
2113	-4.39	-0.92153
2114	-3.948	-1.184
2115	-4.4544	-0.32295
2116	-4.8873	-1.2438
2117	-4.9195	-0.76037
2118	-3.4783	-0.92613
2119	-4.2887	-1.847
2120	-4.1367	-0.94915
2121	-4.3485	-1.3037
2122	-3.9848	-1.5707
2123	-4.2749	-0.65908
2124	-4.2795	-1.1932
2125	-4.3992	-0.49332
2126	-4.5189	-2.1233
2127	-4.2887	-0.95836
2128	-3.308	-0.46569
2129	-4.5235	-1.2116
2130	-4.6386	-1.3543
2131	-4.2288	-0.9998
2132	-4.2012	-1.3451
2133	-4.146	-0.4703
2134	-4.0723	-0.76958
2135	-3.6395	-1.1656
2136	-4.7537	-1.2899
2137	-4.6018	-0.70972
2138	-4.634	-1.6766
2139	-3.6579	-1.1748
2140	-3.7684	-1.0551
2141	-3.7868	-1.3589
2142	-3.8697	-0.94455
2143	-4.4452	-1.3682
2144	-3.5105	-0.52094
2145	-3.773	-0.65908
2146	-3.9065	-0.59461
2147	-4.0861	-1.87
2148	-4.9517	-1.6076
2149	-4.1506	-0.5808
2150	-3.575	-0.8939
2151	-4.8228	-1.1517
2152	-4.6064	-1.5846
2153	-3.7454	-0.2677
2154	-3.5152	-0.75577
2155	-4.2012	-1.7549
2156	-4.7399	-1.3313
2157	-3.4921	-0.55778
2158	-4.3025	-1.3728
2159	-4.6801	-1.2346
2160	-4.0308	-0.87548
2161	-3.6072	0.031584
2162	-3.7822	-1.2991
2163	-4.7721	-1.3728
2164	-3.796	-0.42425
2165	-3.4369	-1.1241
2166	-4.4084	-1.626
2167	-4.3485	-1.8148
2168	-4.0124	-0.20324
2169	-3.5888	-1.1471
2170	-5.2464	-1.9851
2171	-4.146	-0.49332
2172	-3.2573	-0.86167
2173	-4.7031	-1.1011
2174	-4.436	-1.6444
2175	-3.5152	-0.21705
2176	-3.4921	-0.64066
2177	-5.0668	-2.4041
2178	-4.5834	-0.32756
2179	-3.1376	-0.94455
2180	-4.0216	-1.6306
2181	-4.5005	-1.7089
2182	-3.819	-0.96757
2183	-3.5474	-0.34137
2184	-4.8827	-2.1693
2185	-4.192	-0.52555
2186	-3.9203	-0.97217
2187	-3.9894	-0.08813
2188	-4.6801	-1.1748
2189	-3.8835	-1.3635
2190	-4.4544	-1.7779
2191	-4.8458	-1.5477
2192	-4.6801	-0.92153
2193	-3.2527	-0.788
2194	-4.0308	-1.2576
2195	-3.8789	-0.43346
2196	-4.2611	-2.068
2197	-3.7546	-1.0366
2198	-4.1874	-0.93073
2199	-4.3071	-0.8939
2200	-3.331	-1.0504
2201	-3.7592	-1.0873
2202	-4.6202	-1.5569
2203	-4.2288	-0.3736
2204	-4.3117	-1.3359
2205	-4.9701	-1.2024
2206	-4.6018	-0.74656
2207	-4.4222	-0.86167
2208	-5.0622	-0.84786
2209	-4.2058	-1.5754
2210	-3.8835	-0.33216
2211	-4.5005	-2.0036
2212	-3.3126	-0.95836
2213	-3.4415	-1.9207
2214	-4.413	-1.2945
2215	-4.3946	-1.1425
2216	-4.9932	-1.0643
2217	-4.4176	-0.51173
2218	-3.7362	-1.5523
2219	-4.1229	-0.64987
2220	-4.017	-0.8939
2221	-3.8927	-1.6536
2222	-3.7638	-1.7549
2223	-4.5511	-1.0504
2224	-4.1966	-0.97678
2225	-4.4913	-0.91692
2226	-3.575	-0.92153
2227	-4.4222	-0.80642
2228	-3.2343	-0.67749
2229	-4.3117	-0.80642
2230	-4.2012	-0.94915
2231	-3.6809	-1.3912
2232	-4.1506	-1.4096
2233	-4.3163	-0.67749
2234	-4.7491	-0.8893
2235	-4.6801	-0.41965
2236	-3.6303	-1.8102
2237	-4.1782	-0.85246
2238	-4.7768	-0.94915
2239	-3.9526	-1.7457
2240	-4.1321	-0.42425
2241	-3.8006	0.18813
2242	-4.1598	-0.45188
2243	-4.7491	-1.3221
2244	-4.3347	-0.82944
2245	-3.3218	-0.74195
2246	-3.7592	-0.70972
2247	-4.809	-0.79721
2248	-4.413	-0.95836
2249	-4.1966	-1.2576
2250	-3.9664	-0.95836
2251	-4.0999	-0.43346
2252	-4.0401	-0.93994
2253	-4.2426	-2.0404
2254	-4.3301	-0.70512
2255	-4.9011	-0.39662
2256	-3.8467	-0.9952
2257	-3.4277	-0.71433
2258	-3.7362	-0.32295
2259	-4.565	-1.9069
2260	-4.9471	-1.672
2261	-3.2619	-0.59461
2262	-3.8651	-1.3221
2263	-5.1267	-1.4372
2264	-4.3209	-1.7089
2265	-4.3163	-0.18943
2266	-3.3678	-0.98599
2267	-4.2979	-1.6813
2268	-4.855	-1.2576
2269	-2.9672	-0.369
2270	-3.6026	-1.3129
2271	-4.7629	-1.2024
2272	-3.8927	-1.3497
2273	-3.3816	-0.35519
2274	-3.5796	-1.405
2275	-4.9057	-1.5661
2276	-3.4553	-0.67289
2277	-2.9212	-0.69591
2278	-4.2242	0.21116
2279	-4.0539	-0.63145
2280	-4.4544	-1.2669
2281	-3.5566	-1.2162
2282	-4.3854	-2.1785
2283	-4.1229	-1.184
2284	-4.5327	-2.0404
2285	-3.6533	-0.45648
2286	-4.169	0.054606
2287	-3.3264	-1.1517
2288	-4.9886	-0.96297
2289	-4.0354	-1.0873
2290	-4.5143	-0.67289
2291	-4.2012	0.27101
2292	-4.3531	-1.1748
2293	-4.3393	-0.60843
2294	-4.7721	-1.5293
2295	-4.5742	-0.69131
2296	-4.0032	-1.2945
2297	-4.6432	-0.99059
2298	-4.1782	-0.91692
2299	-4.0539	-1.0458
2300	-4.8827	-0.90771
2301	-4.1413	-1.4602
2302	-4.3301	-1.0965
2303	-3.994	-0.29993
2304	-4.7445	-0.62684
2305	-4.2519	-1.0458
2306	-4.0308	-0.82944
2307	-3.6717	-1.0458
2308	-3.7316	-1.5569
2309	-3.1744	-1.1425
2310	-4.3485	-1.4418
2311	-4.6018	-0.86627
2312	-3.5796	-0.44267
2313	-4.413	-1.2991
2314	-4.1045	-1.1656
2315	-3.6763	-1.2024
2316	-3.5704	-0.92613
2317	-4.2565	-2.1739
2318	-4.565	-0.5808
2319	-2.2443	-0.74195
2320	-4.8827	-1.032
2321	-4.4867	-1.0044
2322	-4.0907	-0.46109
2323	-3.7454	-0.90771
2324	-4.2519	-0.90311
2325	-4.0907	-0.93073
2326	-4.2426	-1.649
2327	-4.5696	-0.54397
2328	-3.2665	-1.626
2329	-4.0539	-0.76498
2330	-4.9563	-1.1471
2331	-4.2058	-1.2116
2332	-4.7537	-0.62224
2333	-3.4323	-0.72354
2334	-3.9111	-0.25849
2335	-4.9379	-1.0504
2336	-4.2104	-1.5661
2337	-3.4829	-0.64987
2338	-3.9203	-0.29993
2339	-4.3946	-0.85706
2340	-4.1367	-1.2024
2341	-4.3854	-1.184
2342	-4.238	-1.0551
2343	-4.0677	-0.45648
2344	-4.3808	-0.82023
2345	-4.3762	-1.801
2346	-4.0032	-1.1886
2347	-3.4369	-0.4795
2348	-3.6487	-0.82944
2349	-5.1037	-1.0919
2350	-4.832	-0.97678
2351	-3.9986	-0.81562
2352	-4.6248	-1.2853
2353	-3.6211	-0.023669
2354	-4.5327	-0.42886
2355	-4.146	-0.5808
2356	-3.9295	-1.1564
2357	-4.7675	-1.3866
2358	-4.39	-0.42886
2359	-5.297	-0.54857
2360	-4.1321	-0.065108
2361	-3.8282	-1.6398
2362	-4.2519	-1.4741
2363	-4.855	-0.8985
2364	-4.0032	-0.72354
2365	-4.2472	0.045397
2366	-4.3025	-1.1195
2367	-5.4996	-1.2669
2368	-4.4637	-0.14799
2369	-3.6993	-0.79721
2370	-5.5825	-0.86627
2371	-5.495	-1.5569
2372	-4.8781	-0.90771
2373	-5.2648	-0.93073
2374	-5.845	-1.7549
2375	-6.112	-1.1287
2376	-4.5603	-0.46109
2377	-5.1819	-1.4694
2378	-6.3422	-1.3774
2379	-5.4398	-1.1011
2380	-5.5181	-0.39662
2381	-5.449	-1.5707
2382	-6.6692	-1.626
2383	-5.449	-0.65908
2384	-4.8688	-1.2438
2385	-6.7382	-1.5293
2386	-5.9923	-1.4602
2387	-5.3523	-0.44267
2388	-5.076	-1.2484
2389	-6.1397	-1.7181
2390	-5.5595	-0.72814
2391	-5.716	-1.3497
2392	-6.2916	-1.1564
2393	-6.0291	-1.3635
2394	-5.7068	-0.25389
2395	-5.2004	-1.2761
2396	-6.1719	-1.7918
2397	-6.0384	-0.79721
2398	-5.053	-0.93073
2399	-5.5365	-1.7273
2400	-6.241	-1.4096
2401	-5.7897	-0.69591
2402	-6.241	-1.382
2403	-5.076	-0.40583
2404	-5.495	-1.4234
2405	-5.624	-0.27691
2406	-4.9932	-1.1195
2407	-5.7391	-0.76498
2408	-5.7207	-0.76958
2409	-5.8726	-0.12497
2410	-6.2317	-2.1049
2411	-4.6755	-0.82944
2412	-5.67	-0.97217
2413	-5.6101	-1.3405
2414	-6.1258	-1.1748
2415	-6.1212	-0.74656
2416	-5.5365	-1.207
2417	-5.6976	-1.2162
2418	-6.3008	-1.4787
2419	-5.2648	-0.61764
2420	-6.5679	-0.8939
2421	-5.5871	-1.3083
2422	-5.1865	-0.24928
2423	-5.6746	-0.87088
2424	-5.7437	-1.0504
2425	-4.6202	-0.90771
2426	-5.2418	-0.94915
2427	-6.4297	-1.3221
2428	-6.0982	-0.27691
2429	-6.1673	-1.8056
2430	-5.6424	-1.626
2431	-5.822	-1.1471
2432	-5.9186	-0.91692
2433	-5.4812	-0.39202
2434	-5.9002	-0.63605
2435	-5.6654	-2.3489
2436	-5.2372	-0.82483
2437	-6.3422	-1.2991
2438	-5.3477	-1.4096
2439	-6.0199	-1.2715
2440	-5.7391	-0.86167
2441	-5.205	-0.45648
2442	-5.8404	-0.41044
2443	-6.2502	-1.7733
2444	-5.9877	-0.51173
2445	-4.146	-1.2576
2446	-5.7713	-0.97678
2447	-6.683	-1.58
2448	-5.6332	-0.82483
2449	-5.7437	-1.184
2450	-5.1773	-0.94455
2451	-5.1681	-0.86627
2452	-5.9417	-0.80181
2453	-5.5503	-2.5883
2454	-5.2602	-0.74195
2455	-5.3569	-0.38742
2456	-5.6148	-0.95836
2457	-5.8864	-0.76958
2458	-6.0798	-1.3958
2459	-5.9509	-1.3543
2460	-5.9969	-0.50253
2461	-5.1589	-1.0919
2462	-6.3791	-1.5569
2463	-5.5687	-1.3635
2464	-5.7068	-1.0182
2465	-5.6654	-1.3682
2466	-5.8864	-1.161
2467	-6.3791	-0.79721
2468	-4.413	-1.0781
2469	-6.3054	-1.603
2470	-5.2142	-0.28612
2471	-5.8956	-0.87548
2472	-5.4398	-0.74195
2473	-5.3523	-1.1748
2474	-4.6294	-0.90771
2475	-6.3699	-1.0735
2476	-6.1811	-1.4326
2477	-5.403	0.39073
2478	-4.8734	-0.64526
2479	-5.6378	-2.0266
2480	-6.241	-1.3405
2481	-5.3661	-0.60382
2482	-5.1221	-0.99059
2483	-6.0936	-1.5017
2484	-5.8358	-1.4833
2485	-5.7345	-0.18022
2486	-5.2372	-0.88009
2487	-6.2548	-1.7181
2488	-6.5863	-1.1103
2489	-5.2372	-0.79721
2490	-5.647	-1.405
2491	-6.1949	-1.3405
2492	-5.0622	-1.0412
2493	-5.0714	-0.45188
2494	-6.3008	-1.7319
2495	-5.1773	-1.0643
2496	-6.462	-2.51
2497	-5.9509	-0.71893
2498	-5.5181	-1.7779
2499	-5.4582	-0.5762
2500	-6.5172	-0.59922
2501	-5.7207	-0.78339
2502	-5.891	-0.97217
2503	-4.7998	-0.98599
2504	-6.2271	-1.4188
2505	-5.5457	-0.5808
2506	-4.7123	-0.57159
2507	-6.2041	-0.91692
2508	-4.9287	-1.1241
2509	-5.6424	-1.7918
2510	-5.2832	-0.8939
2511	-5.9186	-0.52094
2512	-4.7814	-1.0873
2513	-5.8542	-1.4971
2514	-4.6847	-0.73735
2515	-6.554	-1.1748
2516	-5.3937	-0.7926
2517	-5.4858	-0.56699
2518	-6.0015	-2.2568
2519	-4.8366	-1.1517
2520	-5.6654	-1.5385
2521	-5.3983	-0.73275
2522	-6.4574	-1.3682
2523	-5.7207	-1.3359
2524	-5.1773	-1.3589
2525	-6.1673	-1.4648
2526	-5.891	-0.85246
2527	-5.822	-2.3443
2528	-6.1719	-0.55317
2529	-4.7814	-1.3405
2530	-5.0024	-0.042086
2531	-5.6516	-1.0919
2532	-5.716	-1.4694
2533	-5.3615	-1.6813
2534	-5.7437	-1.0182
2535	-5.6101	-1.1425
2536	-6.1212	-2.0818
2537	-5.8358	-0.5808
2538	-6.3422	-1.1333
2539	-5.9048	-0.8985
2540	-5.7713	-1.1425
2541	-5.8127	-1.672
2542	-5.007	-0.67749
2543	-5.0991	-0.48411
2544	-5.67	-0.75577
2545	-5.7805	-2.5423
2546	-5.3155	-1.2761
2547	-5.4398	-0.51634
2548	-5.4582	-1.1978
2549	-5.6286	-0.87088
2550	-5.8266	-1.2208
2551	-5.7667	-1.7273
2552	-6.5264	-0.82944
2553	-4.9609	-0.76037
2554	-6.2317	-1.161
2555	-5.6792	-1.1932
2556	-5.4306	-1.2899
2557	-6.3054	-1.626
2558	-5.9923	-0.43806
2559	-6.4712	-0.73735
2560	-5.5227	-0.84786
2561	-5.0438	-1.7503
2562	-6.066	-0.82944
2563	-6.4758	-0.69131
2564	-5.205	-1.5293
2565	-5.6101	-0.9952
2566	-5.3431	-0.49792
2567	-5.6101	-0.87548
2568	-6.2778	-1.3129
2569	-5.8266	-1.3083
2570	-5.2142	-0.35979
2571	-5.7437	-1.0228
2572	-5.8634	-1.4096
2573	-5.2694	-1.1517
2574	-5.6101	-1.9345
2575	-5.6055	-0.82483
2576	-5.6055	-1.2576
2577	-5.1589	-1.207
2578	-6.0982	-0.82483
2579	-5.426	-1.382
2580	-6.2824	-1.6813
2581	-5.5135	-0.54397
2582	-5.1083	-0.64526
2583	-5.8864	-1.1379
2584	-6.4435	-1.7733
2585	-5.0254	-0.70972
2586	-5.4674	-0.64066
2587	-5.868	-1.6076
2588	-6.3929	-1.1886
2589	-5.426	-0.27691
2590	-5.1543	-1.253
2591	-6.3929	-1.5109
2592	-5.8956	-1.603
2593	-5.4444	0.0039577
2594	-5.2556	-1.3497
2595	-6.8257	-2.3995
2596	-5.5319	-0.51173
2597	-4.9425	-0.88009
2598	-5.8496	-0.9952
2599	-6.264	-1.7319
2600	-5.4904	-0.53476
2601	-5.0806	-0.72814
2602	-6.6323	-2.2844
2603	-6.3008	-1.0274
2604	-4.984	-0.54857
2605	-5.6746	-1.6076
2606	-6.1903	-1.6582
2607	-5.0484	-0.53015
2608	-5.274	-0.60382
2609	-6.3054	-1.8378
2610	-6.3515	-1.0366
2611	-4.4268	-0.24928
2612	-5.5503	-1.4188
2613	-6.2962	-1.1241
2614	-5.5549	-1.0597
2615	-5.3707	-0.17561
2616	-5.1267	-1.4833
2617	-5.8588	-1.0504
2618	-5.3845	-0.80181
2619	-5.891	-1.1978
2620	-5.6792	-0.1664
2621	-6.089	-0.80642
2622	-5.3707	-0.90771
2623	-5.6562	-1.0827
2624	-5.3753	-1.1425
2625	-6.287	-0.93534
2626	-5.8358	-0.84325
2627	-5.7989	-1.0044
2628	-5.3707	-0.42425
2629	-5.8035	-1.1057
2630	-5.7391	-0.80642
2631	-5.67	-0.62224
2632	-5.4812	-1.0182
2633	-4.6616	-0.82483
2634	-5.8956	-0.56699
2635	-6.0107	-2.0128
2636	-5.7391	-0.45648
2637	-6.1535	-1.4787
2638	-6.0752	-1.0182
2639	-5.7575	-1.0366
2640	-6.2041	-1.4971
2641	-5.4858	-1.0136
2642	-6.3469	-0.86167
2643	-5.3477	-0.91232
2644	-6.4021	-1.451
2645	-5.4582	-0.788
2646	-6.0291	-1.9161
2647	-6.5356	-1.824
2648	-6.1857	-1.184
2649	-5.9739	-1.0965
2650	-6.4205	-0.69131
2651	-5.3477	-1.603
2652	-5.5641	-0.36439
2653	-5.2602	-0.82944
2654	-5.3615	-2.5008
2655	-5.4766	-1.8838
2656	-5.5089	-0.98599
2657	-5.3615	-0.58541
2658	-5.6562	-1.1748
2659	-6.3008	-1.1886
2660	-6.1581	-1.3313
2661	-5.228	0.054606
2662	-5.7068	-0.8985
2663	-6.4297	-0.77879
2664	-5.9877	-1.5754
2665	-6.0982	-1.2162
2666	-6.0107	-1.3221
2667	-5.7851	-1.8424
2668	-5.9923	-0.72354
2669	-5.007	-1.6628
2670	-6.1719	-0.88469
2671	-5.5135	-1.207
2672	-5.2188	-1.1886
2673	-5.5457	-0.71893
2674	-5.1129	-1.5615
2675	-6.241	-1.1471
2676	-6.2778	-2.1233
2677	-5.8266	-1.382
2678	-5.2832	-0.55778
2679	-6.2732	-1.5339
2680	-5.7943	-1.6352
2681	-5.7114	-1.23
2682	-5.5871	-1.3175
2683	-5.8404	-1.0136
2684	-5.7068	-1.0366
2685	-5.3155	-1.253
2686	-6.3745	-1.7227
2687	-6.2502	-0.30914
2688	-6.0798	-1.3589
2689	-5.0668	-0.788
2690	-5.3201	-1.1656
2691	-5.4076	0.096046
2692	-5.4766	-1.6813
2693	-6.6047	-1.999
2694	-5.4306	-0.0052511
2695	-4.4084	-0.2677
2696	-6.0614	-1.5984
2697	-6.2686	-1.5892
2698	-5.2234	-0.84325
2699	-5.3845	-0.41044
2700	-5.7483	-1.603
2701	-6.6553	-1.5754
2702	-5.1727	-0.24468
2703	-4.8274	-0.66828
2704	-6.0153	-1.0228
2705	-6.1304	-1.5707
2706	-5.4582	-0.67749
2707	-5.647	-0.98599
2708	-6.0245	-1.6076
2709	-6.2317	-0.82023
2710	-4.3393	-0.82483
2711	-5.9002	-1.0458
2712	-6.0798	-0.53015
2713	-6.4896	-1.2208
2714	-5.228	-1.6352
2715	-5.67	-1.207
2716	-4.8136	-0.23087
2717	-6.5494	-2.0174
2718	-5.3523	-0.90771
2719	-5.9693	-0.97678
2720	-5.3155	-0.98138
2721	-6.0199	-0.82483
2722	-6.2133	-0.77419
2723	-5.647	-0.82483
2724	-6.0245	-1.824
2725	-5.891	-0.75577
2726	-6.6738	-2.4133
2727	-4.7261	-0.88469
2728	-5.5871	-1.9391
2729	-5.5549	-0.42425
2730	-6.6001	-0.92153
2731	-5.7989	-0.76498
2732	-5.3707	-1.5661
2733	-5.007	-0.50253
2734	-4.9241	-1.4556
2735	-6.2363	-1.4925
2736	-5.3155	-0.5808
2737	-6.5448	-2.418
2738	-6.2686	-0.73275
2739	-6.0982	-1.2899
2740	-6.1304	-1.3267
2741	-6.6876	-1.2807
2742	-6.264	-0.83404
2743	-4.6156	-1.1748
2744	-6.3653	-1.8056
2745	-6.0752	-0.58541
2746	-5.5641	-0.82023
2747	-5.2786	-1.207
2748	-5.9002	-0.79721
2749	-5.9279	-0.4795
2750	-5.8127	-0.57159
2751	-5.9647	-1.3175
2752	-4.3117	-0.61764
2753	-6.1949	-1.5984
2754	-5.3201	-1.032
2755	-5.297	-1.4602
2756	-5.8081	-1.2623
2757	-5.9647	-1.428
2758	-6.6185	-0.9952
2759	-5.67	-1.801
2760	-6.1443	-0.44267
2761	-4.5603	-1.1564
2762	-6.0384	-1.2807
2763	-5.9417	-0.90771
2764	-5.472	-1.1195
2765	-5.914	-0.74656
2766	-6.1535	-0.70512
2767	-6.2824	-1.009
2768	-5.8496	-0.73735
2769	-5.7068	-2.4272
2770	-5.9002	-0.55778
2771	-6.3653	-1.58
2772	-5.2326	-1.2484
2773	-5.6332	-0.9952
2774	-6.0568	-1.5615
2775	-5.6838	-0.61764
2776	-5.6654	-1.1425
2777	-5.6562	-1.0965
2778	-6.3791	-1.2484
2779	-5.9463	-0.82944
2780	-6.4021	-1.603
2781	-5.7529	-1.4188
2782	-5.5457	-1.3912
2783	-5.5871	-1.6076
2784	-4.7491	-1.4142
2785	-6.2824	-1.4971
2786	-6.0061	-0.74195
2787	-5.3109	-1.2162
2788	-5.6792	-1.9483
2789	-6.0245	-1.032
2790	-5.3569	-1.3175
2791	-5.3753	-0.73735
2792	-5.1313	-1.3221
2793	-6.1949	-0.82944
2794	-5.2326	-0.63605
2795	-6.1581	-1.8148
2796	-6.1765	-1.1287
2797	-6.287	-1.7411
2798	-5.3063	-0.65908
2799	-5.1221	-0.1572
2800	-5.6884	-1.6168
2801	-6.8764	-1.4787
2802	-5.2142	-0.19864
2803	-4.5557	-0.97678
2804	-5.9647	-0.98599
2805	-5.9279	-1.8977
2806	-5.4398	-0.57159
2807	-5.2418	-0.72814
2808	-5.9785	-1.6997
2809	-6.2594	-1.0228
2810	-4.657	-0.24008
2811	-5.3845	-1.3635
2812	-6.3515	-1.3589
2813	-5.8772	-0.96297
2814	-5.5227	-0.38281
2815	-5.5319	-1.5063
2816	-6.8625	-1.5109
2817	-5.5319	-0.45648
2818	-4.8412	-0.81562
2819	-6.6646	-1.4556
2820	-5.9002	-1.3451
2821	-5.403	-0.24008
2822	-5.0116	-1.1564
2823	-6.4574	-1.3635
2824	-5.4674	-0.44267
2825	-5.3247	-0.93534
2826	-6.264	-1.2116
2827	-6.1673	-1.8516
2828	-5.6746	0.11446
2829	-5.3707	-0.65447
2830	-5.9555	-1.7273
2831	-6.1489	-0.82483
2832	-5.0899	-0.3736
2833	-5.868	-1.1564
2834	-6.4389	-1.9759
2835	-5.7391	-0.028273
2836	-6.6553	-1.3635
2837	-5.6332	-1.1702
2838	-6.0384	-1.6997
2839	-5.5825	-0.5808
2840	-5.7575	-0.93073
2841	-6.0522	-1.4234
2842	-5.5411	-1.0781
2843	-5.5871	-0.18943
2844	-6.2502	-0.75577
2845	-5.7575	-1.2899
2846	-5.3983	-1.5063
2847	-5.1451	-1.1932
2848	-5.297	-1.3451
2849	-6.2317	-0.71433
2850	-6.4251	-0.59922
2851	-4.5465	-0.50253
2852	-6.2594	-1.3682
2853	-5.1543	-0.62224
2854	-5.891	-1.8286
2855	-5.8956	-1.8792
2856	-5.4674	-1.2346
2857	-5.8864	-1.2715
2858	-5.9325	-1.5523
2859	-5.076	-0.99059
2860	-5.076	-0.9998
2861	-6.6323	-1.4004
2862	-5.7851	-0.44267
2863	-5.5825	-0.65908
2864	-5.8588	-1.4694
2865	-5.8588	-1.2484
2866	-5.7575	-1.5063
2867	-5.5641	-1.009
2868	-6.2179	-0.64066
2869	-5.914	-1.0412
2870	-4.4683	-0.33677
2871	-5.6378	-0.54397
2872	-6.4666	-1.2484
2873	-5.891	-1.0412
2874	-5.7805	-0.8939
2875	-5.0438	-0.70972
2876	-5.7253	-0.2631
2877	-6.3929	-1.4234
2878	-6.1397	-0.33677
2879	-4.5603	-0.99059
2880	-4.9241	-1.2438
2881	-6.3745	-0.99059
2882	-5.5411	-0.38742
2883	-5.5319	-1.6122
2884	-5.3293	-1.2116
2885	-5.7483	0.013166
2886	-5.3845	-0.8985
2887	-6.1949	-1.9575
2888	-5.0346	-1.2392
2889	-5.4352	-0.59461
2890	-5.4398	-1.2484
2891	-5.2188	-1.0643
2892	-5.6194	-0.97678
2893	-4.436	-1.2116
2894	-5.228	-1.3359
2895	-4.3854	-0.14799
2896	-5.2924	-1.207
2897	-4.9978	-1.2162
2898	-4.6524	-1.2438
2899	-4.9379	-1.4418
2900	-4.611	-0.75116
2901	-5.0024	-1.5477
2902	-5.1543	-0.66368
2903	-3.9295	-1.8056
2904	-5.4214	-1.1057
2905	-5.9232	-1.0689
2906	-4.436	-1.253
2907	-5.8081	-1.626
2908	-4.5465	-0.22626
2909	-4.0216	-1.0412
2910	-5.6286	-1.2438
2911	-5.6101	-1.6076
2912	-4.2104	-0.54397
2913	-4.4683	-0.90311
2914	-5.2832	-2.0082
2915	-5.8588	-1.382
2916	-4.6248	-0.84786
2917	-4.4821	-1.3313
2918	-5.8266	-2.1739
2919	-5.4352	-1.5201
2920	-4.9886	-0.29533
2921	-4.5327	-0.82023
2922	-5.2188	-1.9851
2923	-5.4628	-1.451
2924	-4.2012	-0.788
2925	-5.0346	-1.6628
2926	-5.472	-1.4372
2927	-4.6662	-0.82483
2928	-4.0447	-1.1195
2929	-5.495	-1.3083
2930	-4.4452	-0.59001
2931	-5.3845	-1.5892
2932	-4.7721	-1.7595
2933	-4.7629	-0.38281
2934	-5.9232	-1.5846
2935	-3.5336	-1.0366
2936	-5.053	-1.0919
2937	-4.6709	-1.2438
2938	-4.7537	-1.4879
2939	-5.449	-1.6905
2940	-5.1727	-0.59001
2941	-4.9517	-1.3635
2942	-4.1413	-1.4372
2943	-5.0392	-2.0634
2944	-4.2519	-0.93994
2945	-5.891	-2.3213
2946	-5.076	-0.70051
2947	-4.9379	-1.7549
2948	-5.2234	-0.4703
2949	-4.984	-1.428
2950	-4.7998	-1.0873
2951	-5.0208	-0.99059
2952	-5.5457	-1.8286
2953	-4.9932	-0.98599
2954	-5.5042	-1.7918
2955	-4.565	-0.46569
